nodes,roots,leaves,edges,mean_predecessors,max_predecessors,min_predecessors,mean_successors,max_successors,min_successors,mean_edges,max_edges,min_edges,n_query_vars,n_query_evidence,experiment,runtime,exception
41,9,19,56,1.3658536585365857,2,0,1.3658536585365857,6,0,2.731707317073171,6,1,3,21,map_minfill,2.4178006,
31,6,10,42,1.3548387096774193,2,0,1.3548387096774193,5,0,2.7096774193548385,5,1,3,19,map_minfill,1.2232755000000002,
42,8,16,55,1.3095238095238095,2,0,1.3095238095238095,5,0,2.619047619047619,5,1,3,26,map_minfill,0.9704884000000004,
30,6,9,39,1.3,2,0,1.3,6,0,2.6,6,1,3,19,map_minfill,2.427067800000001,
39,8,10,52,1.3333333333333333,2,0,1.3333333333333333,6,0,2.6666666666666665,6,1,4,25,map_minfill,2.3744384,
31,4,15,43,1.3870967741935485,2,0,1.3870967741935485,7,0,2.774193548387097,7,1,3,18,map_minfill,1.9951788,
33,7,13,48,1.4545454545454546,2,0,1.4545454545454546,8,0,2.909090909090909,8,0,3,18,map_minfill,1.6916119999999997,
33,4,13,45,1.3636363636363635,2,0,1.3636363636363635,6,0,2.727272727272727,6,1,3,17,map_minfill,0.4393221999999999,
30,7,12,39,1.3,2,0,1.3,8,0,2.6,8,1,3,17,map_minfill,1.325123,
37,8,13,48,1.2972972972972974,2,0,1.2972972972972974,6,0,2.5945945945945947,6,1,4,22,map_minfill,3.9462414,
30,6,7,42,1.4,2,0,1.4,5,0,2.8,5,1,3,14,map_minfill,0.4852305999999999,
36,9,10,45,1.25,2,0,1.25,4,0,2.5,4,1,3,20,map_minfill,2.0070429,
32,6,13,42,1.3125,2,0,1.3125,5,0,2.625,5,1,3,15,map_minfill,0.6500410999999997,
34,7,12,47,1.3823529411764706,2,0,1.3823529411764706,6,0,2.764705882352941,6,0,3,20,map_minfill,0.3433649999999999,
43,7,17,60,1.3953488372093024,2,0,1.3953488372093024,6,0,2.7906976744186047,6,1,3,22,map_minfill,0.9548188,
39,10,17,50,1.2820512820512822,2,0,1.2820512820512822,6,0,2.5641025641025643,6,1,4,23,map_minfill,3.8928382,
34,7,10,49,1.4411764705882353,2,0,1.4411764705882353,6,0,2.8823529411764706,6,1,3,16,map_minfill,0.6310880999999999,
39,8,17,52,1.3333333333333333,2,0,1.3333333333333333,6,0,2.6666666666666665,6,1,4,23,map_minfill,13.9930808,
44,11,18,57,1.2954545454545454,2,0,1.2954545454545454,5,0,2.590909090909091,5,1,3,25,map_minfill,1.4697147000000004,
29,7,12,36,1.2413793103448276,2,0,1.2413793103448276,5,0,2.4827586206896552,5,1,3,17,map_minfill,0.2555998000000001,
43,11,16,54,1.255813953488372,2,0,1.255813953488372,7,0,2.511627906976744,7,0,3,23,map_minfill,2.2191474,
37,12,10,46,1.2432432432432432,2,0,1.2432432432432432,5,0,2.4864864864864864,5,1,4,21,map_minfill,8.612480399999999,
42,12,14,52,1.238095238095238,2,0,1.238095238095238,5,0,2.4761904761904763,5,0,4,25,map_minfill,0.504616,
31,4,9,46,1.4838709677419355,2,0,1.4838709677419355,7,0,2.967741935483871,7,1,2,21,map_minfill,1.1991166999999998,
41,12,13,49,1.195121951219512,2,0,1.195121951219512,5,0,2.3902439024390243,5,0,4,21,map_minfill,1.0665558000000002,
41,11,14,52,1.2682926829268293,2,0,1.2682926829268293,7,0,2.5365853658536586,7,0,4,18,map_minfill,0.7071139,
29,6,10,39,1.3448275862068966,2,0,1.3448275862068966,6,0,2.689655172413793,6,1,2,16,map_minfill,0.4991775,
39,10,10,48,1.2307692307692308,2,0,1.2307692307692308,6,0,2.4615384615384617,6,1,4,21,map_minfill,0.4728539,
33,6,12,46,1.393939393939394,2,0,1.393939393939394,5,0,2.787878787878788,5,1,3,18,map_minfill,0.7873574000000003,
31,4,15,45,1.4516129032258065,2,0,1.4516129032258065,8,0,2.903225806451613,8,0,3,16,map_minfill,1.245972,
34,6,12,48,1.411764705882353,2,0,1.411764705882353,6,0,2.823529411764706,6,1,3,19,map_minfill,0.569461,
39,10,12,50,1.2820512820512822,2,0,1.2820512820512822,5,0,2.5641025641025643,5,1,4,24,map_minfill,7.838218600000001,
35,8,13,49,1.4,2,0,1.4,6,0,2.8,6,1,4,22,map_minfill,8.791654399999999,
32,7,11,43,1.34375,2,0,1.34375,6,0,2.6875,6,0,3,17,map_minfill,2.3358674,
31,6,12,44,1.4193548387096775,2,0,1.4193548387096775,7,0,2.838709677419355,7,1,3,16,map_minfill,0.4288218000000001,
38,10,17,46,1.2105263157894737,2,0,1.2105263157894737,6,0,2.421052631578948,6,0,3,19,map_minfill,0.8613719999999998,
45,8,12,63,1.4,2,0,1.4,8,0,2.8,8,1,4,29,map_minfill,32.1495039,
38,8,16,51,1.3421052631578947,2,0,1.3421052631578947,6,0,2.6842105263157894,6,1,4,22,map_minfill,2.4814653,
36,7,16,44,1.2222222222222223,2,0,1.2222222222222223,5,0,2.4444444444444446,5,1,4,20,map_minfill,0.4622545000000002,
33,8,9,45,1.3636363636363635,2,0,1.3636363636363635,5,0,2.727272727272727,5,0,3,18,map_minfill,1.0009632000000002,
36,7,9,51,1.4166666666666667,2,0,1.4166666666666667,5,0,2.833333333333333,5,0,4,22,map_minfill,1.3211136000000003,
33,9,14,41,1.2424242424242424,2,0,1.2424242424242424,5,0,2.484848484848485,5,1,3,18,map_minfill,0.4841847000000001,
42,11,16,55,1.3095238095238095,2,0,1.3095238095238095,7,0,2.619047619047619,7,1,4,23,map_minfill,1.0297782999999998,
39,7,11,54,1.3846153846153846,2,0,1.3846153846153846,7,0,2.769230769230769,7,1,4,22,map_minfill,5.9498126000000005,
43,9,16,58,1.3488372093023255,2,0,1.3488372093023255,6,0,2.697674418604651,6,1,4,30,map_minfill,4.5659206,
29,10,8,32,1.103448275862069,2,0,1.103448275862069,4,0,2.206896551724138,4,1,2,18,map_minfill,0.2285530000000002,
42,11,15,53,1.261904761904762,2,0,1.261904761904762,7,0,2.523809523809524,7,1,4,23,map_minfill,1.173836,
36,7,12,47,1.3055555555555556,2,0,1.3055555555555556,6,0,2.611111111111111,6,1,4,22,map_minfill,0.5302383000000002,
37,9,10,46,1.2432432432432432,2,0,1.2432432432432432,6,0,2.4864864864864864,6,0,4,21,map_minfill,0.8928175999999999,
32,6,11,41,1.28125,2,0,1.28125,5,0,2.5625,5,0,3,19,map_minfill,0.3038962,
37,8,14,49,1.3243243243243243,2,0,1.3243243243243243,5,0,2.6486486486486487,5,1,4,20,map_minfill,4.5192975,
41,5,16,61,1.4878048780487805,2,0,1.4878048780487805,8,0,2.975609756097561,8,1,4,22,map_minfill,3.754619200000001,
41,10,13,52,1.2682926829268293,2,0,1.2682926829268293,5,0,2.5365853658536586,5,1,4,23,map_minfill,1.6384976999999998,
33,6,10,45,1.3636363636363635,2,0,1.3636363636363635,7,0,2.727272727272727,7,1,3,20,map_minfill,1.2251073,
29,4,9,42,1.4482758620689655,2,0,1.4482758620689655,7,0,2.896551724137931,7,1,2,16,map_minfill,1.3258346999999997,
40,8,16,58,1.45,2,0,1.45,6,0,2.9,6,0,4,22,map_minfill,14.9204345,
35,11,15,38,1.0857142857142856,2,0,1.0857142857142856,5,0,2.1714285714285717,5,0,4,21,map_minfill,0.3578625,
41,8,12,52,1.2682926829268293,2,0,1.2682926829268293,6,0,2.5365853658536586,6,1,4,21,map_minfill,4.9540476,
30,3,12,42,1.4,2,0,1.4,7,0,2.8,7,0,2,17,map_minfill,1.7449128000000005,
34,12,13,34,1.0,2,0,1.0,4,0,2.0,4,1,3,19,map_minfill,0.4579404999999998,
28,7,11,34,1.2142857142857142,2,0,1.2142857142857142,6,0,2.4285714285714284,6,1,2,16,map_minfill,0.3073321,
41,10,16,53,1.2926829268292683,2,0,1.2926829268292683,5,0,2.5853658536585367,5,1,4,24,map_minfill,1.0692483,
33,8,13,43,1.303030303030303,2,0,1.303030303030303,5,0,2.606060606060606,5,0,2,19,map_minfill,0.5098030000000002,
41,10,14,51,1.2439024390243902,2,0,1.2439024390243902,5,0,2.4878048780487805,5,1,4,23,map_minfill,1.4121631999999995,
30,6,12,43,1.4333333333333331,2,0,1.4333333333333331,6,0,2.8666666666666667,6,1,3,17,map_minfill,4.4166531,
31,7,10,39,1.2580645161290325,2,0,1.2580645161290325,5,0,2.5161290322580645,5,1,3,15,map_minfill,0.4577917999999998,
41,10,13,52,1.2682926829268293,2,0,1.2682926829268293,7,0,2.5365853658536586,7,1,4,24,map_minfill,1.2143096999999998,
43,6,16,63,1.4651162790697674,2,0,1.4651162790697674,8,0,2.9302325581395348,8,1,4,24,map_minfill,7.7778171,
38,9,13,49,1.2894736842105263,2,0,1.2894736842105263,5,0,2.5789473684210527,5,1,4,21,map_minfill,6.2254418,
41,10,15,55,1.3414634146341464,2,0,1.3414634146341464,7,0,2.682926829268293,7,1,4,24,map_minfill,3.8968904,
40,10,12,52,1.3,2,0,1.3,6,0,2.6,6,0,4,23,map_minfill,3.3524829,
30,4,8,43,1.4333333333333331,2,0,1.4333333333333331,8,0,2.8666666666666667,8,1,3,18,map_minfill,3.698713,
39,7,15,55,1.4102564102564104,2,0,1.4102564102564104,6,0,2.8205128205128207,6,1,3,21,map_minfill,10.5275864,
42,9,15,54,1.2857142857142858,2,0,1.2857142857142858,6,0,2.571428571428572,6,1,4,23,map_minfill,3.5438271999999995,
31,7,10,41,1.3225806451612905,2,0,1.3225806451612905,5,0,2.6451612903225805,5,1,2,17,map_minfill,2.2936647000000003,
38,7,12,50,1.3157894736842106,2,0,1.3157894736842106,7,0,2.631578947368421,7,1,4,22,map_minfill,1.0396483,
44,8,14,61,1.3863636363636365,2,0,1.3863636363636365,7,0,2.772727272727273,7,1,4,22,map_minfill,9.8807238,
33,7,10,46,1.393939393939394,2,0,1.393939393939394,5,0,2.787878787878788,5,1,3,17,map_minfill,1.1483994000000002,
38,10,12,48,1.263157894736842,2,0,1.263157894736842,5,0,2.526315789473684,5,1,3,21,map_minfill,0.5448965000000001,
37,8,13,49,1.3243243243243243,2,0,1.3243243243243243,6,0,2.6486486486486487,6,1,3,21,map_minfill,1.2059011000000002,
35,9,16,44,1.2571428571428571,2,0,1.2571428571428571,6,0,2.5142857142857142,6,1,4,20,map_minfill,0.7232346000000001,
43,13,17,54,1.255813953488372,2,0,1.255813953488372,5,0,2.511627906976744,5,0,3,23,map_minfill,0.5285696,
40,6,15,59,1.475,2,0,1.475,6,0,2.95,6,1,4,22,map_minfill,1.5384775,
30,7,11,37,1.2333333333333334,2,0,1.2333333333333334,6,0,2.466666666666667,6,1,3,19,map_minfill,0.4546626000000002,
38,7,15,55,1.4473684210526316,2,0,1.4473684210526316,7,0,2.8947368421052637,7,1,4,22,map_minfill,5.17787,
34,7,16,47,1.3823529411764706,2,0,1.3823529411764706,6,0,2.764705882352941,6,0,3,20,map_minfill,1.0881179,
33,6,13,46,1.393939393939394,2,0,1.393939393939394,6,0,2.787878787878788,6,1,3,17,map_minfill,4.105920899999999,
29,5,11,45,1.5517241379310345,2,0,1.5517241379310345,6,0,3.103448275862069,6,2,3,17,map_minfill,1.0903710000000002,
35,8,12,49,1.4,2,0,1.4,7,0,2.8,7,1,3,21,map_minfill,4.4648909,
30,7,12,37,1.2333333333333334,2,0,1.2333333333333334,5,0,2.466666666666667,5,1,3,17,map_minfill,0.6367452999999998,
28,7,14,32,1.1428571428571428,2,0,1.1428571428571428,7,0,2.2857142857142856,7,0,3,16,map_minfill,0.3276384999999999,
37,8,13,43,1.162162162162162,2,0,1.162162162162162,5,0,2.324324324324324,5,0,3,19,map_minfill,0.6614371000000001,
37,8,10,48,1.2972972972972974,2,0,1.2972972972972974,6,0,2.5945945945945947,6,1,4,22,map_minfill,2.4767816,
33,7,11,40,1.2121212121212122,2,0,1.2121212121212122,5,0,2.4242424242424243,5,0,3,21,map_minfill,1.7243094000000003,
39,10,14,50,1.2820512820512822,2,0,1.2820512820512822,7,0,2.5641025641025643,7,1,4,21,map_minfill,0.3621260999999998,
43,7,17,58,1.3488372093023255,2,0,1.3488372093023255,7,0,2.697674418604651,7,1,4,24,map_minfill,3.482249700000001,
31,5,11,42,1.3548387096774193,2,0,1.3548387096774193,6,0,2.7096774193548385,6,1,2,18,map_minfill,2.7815615,
32,4,11,50,1.5625,2,0,1.5625,6,0,3.125,6,1,3,18,map_minfill,1.6042864999999995,
44,10,16,56,1.2727272727272727,2,0,1.2727272727272727,8,0,2.5454545454545454,8,0,4,26,map_minfill,7.9783178,
43,10,15,55,1.2790697674418603,2,0,1.2790697674418603,5,0,2.558139534883721,5,1,4,22,map_minfill,0.8354917,
42,8,14,55,1.3095238095238095,2,0,1.3095238095238095,5,0,2.619047619047619,5,1,4,26,map_minfill,1.7750567999999998,
41,9,16,55,1.3414634146341464,2,0,1.3414634146341464,6,0,2.682926829268293,6,0,3,26,map_minfill,9.3511476,
36,11,13,45,1.25,2,0,1.25,5,0,2.5,5,1,4,18,map_minfill,0.9339819,
35,11,13,43,1.2285714285714286,2,0,1.2285714285714286,6,0,2.4571428571428573,6,0,3,18,map_minfill,1.1223695,
39,6,13,55,1.4102564102564104,2,0,1.4102564102564104,6,0,2.8205128205128207,6,1,4,20,map_minfill,13.1220724,
37,11,14,47,1.2702702702702702,2,0,1.2702702702702702,6,0,2.5405405405405403,6,1,4,17,map_minfill,1.0099022,
35,9,10,44,1.2571428571428571,2,0,1.2571428571428571,8,0,2.5142857142857142,8,1,4,18,map_random,0.6835789000000001,
39,10,15,47,1.205128205128205,2,0,1.205128205128205,5,0,2.41025641025641,5,1,4,22,map_random,0.6400813000000003,
32,5,12,46,1.4375,2,0,1.4375,6,0,2.875,6,0,2,20,map_random,2.2226320000000004,
37,7,11,54,1.4594594594594594,2,0,1.4594594594594594,6,0,2.918918918918919,6,1,3,18,map_random,1.5989159000000002,
42,11,15,55,1.3095238095238095,2,0,1.3095238095238095,5,0,2.619047619047619,5,0,4,21,map_random,4.7052912000000005,
34,9,13,43,1.2647058823529411,2,0,1.2647058823529411,7,0,2.5294117647058822,7,1,3,19,map_random,1.7610972,
38,9,13,50,1.3157894736842106,2,0,1.3157894736842106,7,0,2.631578947368421,7,0,4,20,map_random,1.6911392000000005,
40,11,16,45,1.125,2,0,1.125,5,0,2.25,5,1,4,23,map_random,0.2685387999999999,
31,9,12,38,1.2258064516129032,2,0,1.2258064516129032,6,0,2.4516129032258065,6,1,3,18,map_random,0.3350119,
39,9,13,54,1.3846153846153846,2,0,1.3846153846153846,6,0,2.769230769230769,6,1,4,23,map_random,0.5517875999999999,
43,12,16,52,1.2093023255813953,2,0,1.2093023255813953,5,0,2.4186046511627906,5,1,4,21,map_random,0.6883108,
34,8,13,47,1.3823529411764706,2,0,1.3823529411764706,6,0,2.764705882352941,6,1,3,17,map_random,3.9753132,
35,10,13,41,1.1714285714285717,2,0,1.1714285714285717,4,0,2.342857142857143,4,1,4,16,map_random,0.6444343999999997,
33,7,10,48,1.4545454545454546,2,0,1.4545454545454546,6,0,2.909090909090909,6,1,3,19,map_random,1.4791664999999998,
34,9,13,43,1.2647058823529411,2,0,1.2647058823529411,7,0,2.5294117647058822,7,0,2,22,map_random,0.3806853999999999,
42,11,16,50,1.1904761904761905,2,0,1.1904761904761905,4,0,2.380952380952381,4,0,4,24,map_random,0.4004162,
36,9,14,45,1.25,2,0,1.25,5,0,2.5,5,1,4,20,map_random,2.8050715,
35,10,13,41,1.1714285714285717,2,0,1.1714285714285717,4,0,2.342857142857143,4,0,4,23,map_random,0.3498215,
38,11,12,49,1.2894736842105263,2,0,1.2894736842105263,6,0,2.5789473684210527,6,1,4,24,map_random,3.1289629,
39,7,12,53,1.358974358974359,2,0,1.358974358974359,6,0,2.717948717948718,6,1,3,22,map_random,0.6086068999999998,
40,7,15,55,1.375,2,0,1.375,7,0,2.75,7,1,3,21,map_random,1.1182385000000004,
39,11,16,50,1.2820512820512822,2,0,1.2820512820512822,5,0,2.5641025641025643,5,0,3,23,map_random,1.5982232,
28,9,12,29,1.0357142857142858,2,0,1.0357142857142858,4,0,2.071428571428572,4,1,3,14,map_random,0.1780777000000002,
32,7,10,43,1.34375,2,0,1.34375,5,0,2.6875,5,0,3,15,map_random,0.7477297999999997,
35,6,12,48,1.3714285714285714,2,0,1.3714285714285714,7,0,2.742857142857143,7,1,3,22,map_random,0.7749296999999999,
41,9,13,54,1.3170731707317074,2,0,1.3170731707317074,4,0,2.6341463414634148,4,1,4,23,map_random,1.0994145,
34,9,13,44,1.2941176470588236,2,0,1.2941176470588236,6,0,2.588235294117647,6,0,2,22,map_random,3.9695206,
33,8,11,42,1.2727272727272727,2,0,1.2727272727272727,5,0,2.5454545454545454,5,1,3,20,map_random,0.3614085,
30,6,10,41,1.3666666666666667,2,0,1.3666666666666667,7,0,2.7333333333333334,7,1,3,18,map_random,0.4321044,
31,6,11,45,1.4516129032258065,2,0,1.4516129032258065,6,0,2.903225806451613,6,0,3,18,map_random,0.5977299,
36,5,14,55,1.5277777777777777,2,0,1.5277777777777777,7,0,3.055555555555556,7,1,3,17,map_random,1.6656854,
35,10,14,43,1.2285714285714286,2,0,1.2285714285714286,5,0,2.4571428571428573,5,1,4,18,map_random,1.0255513,
43,9,17,53,1.2325581395348837,2,0,1.2325581395348837,6,0,2.4651162790697674,6,1,4,23,map_random,0.7777216999999998,
37,7,12,51,1.3783783783783785,2,0,1.3783783783783785,7,0,2.756756756756757,7,1,4,24,map_random,1.4658908999999998,
32,7,12,42,1.3125,2,0,1.3125,6,0,2.625,6,1,3,18,map_random,9.3405283,
43,7,13,62,1.441860465116279,2,0,1.441860465116279,7,0,2.883720930232558,7,1,4,20,map_random,19.7524969,
35,10,10,44,1.2571428571428571,2,0,1.2571428571428571,6,0,2.5142857142857142,6,1,4,19,map_random,0.8755253999999999,
44,7,14,67,1.5227272727272727,2,0,1.5227272727272727,8,0,3.0454545454545454,8,1,4,21,map_random,1.1806698,
36,8,15,46,1.2777777777777777,2,0,1.2777777777777777,7,0,2.555555555555556,7,1,4,20,map_random,0.4540325999999997,
38,5,14,54,1.4210526315789471,2,0,1.4210526315789471,7,0,2.8421052631578947,7,0,4,22,map_random,0.2954033000000002,
43,11,17,53,1.2325581395348837,2,0,1.2325581395348837,5,0,2.4651162790697674,5,1,4,24,map_random,0.7375835999999998,
38,6,11,55,1.4473684210526316,2,0,1.4473684210526316,6,0,2.8947368421052637,6,1,4,20,map_random,1.5138297,
42,10,15,55,1.3095238095238095,2,0,1.3095238095238095,7,0,2.619047619047619,7,0,4,21,map_random,3.2150683,
35,7,6,48,1.3714285714285714,2,0,1.3714285714285714,6,0,2.742857142857143,6,0,4,18,map_random,1.1418537,
33,4,13,47,1.4242424242424243,2,0,1.4242424242424243,6,0,2.8484848484848486,6,1,3,19,map_random,5.954284100000001,
43,11,11,57,1.3255813953488371,2,0,1.3255813953488371,5,0,2.6511627906976742,5,0,4,22,map_random,1.6054373000000002,
41,5,14,59,1.4390243902439024,2,0,1.4390243902439024,6,0,2.8780487804878048,6,1,4,23,map_random,2.4175267000000003,
33,8,11,41,1.2424242424242424,2,0,1.2424242424242424,6,0,2.484848484848485,6,1,2,19,map_random,0.3272602,
44,9,15,60,1.3636363636363635,2,0,1.3636363636363635,5,0,2.727272727272727,5,1,4,27,map_random,28.5964521,
34,9,13,44,1.2941176470588236,2,0,1.2941176470588236,7,0,2.588235294117647,7,1,3,18,map_random,0.4406425999999999,
42,12,15,54,1.2857142857142858,2,0,1.2857142857142858,6,0,2.571428571428572,6,1,4,24,map_random,4.3941696,
40,6,15,59,1.475,2,0,1.475,7,0,2.95,7,1,4,24,map_random,3.1593956,
36,6,9,51,1.4166666666666667,2,0,1.4166666666666667,6,0,2.833333333333333,6,0,4,15,map_random,1.8355431,
29,3,10,42,1.4482758620689655,2,0,1.4482758620689655,6,0,2.896551724137931,6,1,3,15,map_random,3.7026848,
41,9,19,56,1.3658536585365857,2,0,1.3658536585365857,6,0,2.731707317073171,6,1,3,21,map_random,9.4139832,
31,6,10,42,1.3548387096774193,2,0,1.3548387096774193,5,0,2.7096774193548385,5,1,3,19,map_random,0.7060927000000001,
42,8,16,55,1.3095238095238095,2,0,1.3095238095238095,5,0,2.619047619047619,5,1,3,26,map_random,1.8376575,
30,6,9,39,1.3,2,0,1.3,6,0,2.6,6,1,3,19,map_random,4.0818612000000005,
39,8,10,52,1.3333333333333333,2,0,1.3333333333333333,6,0,2.6666666666666665,6,1,4,25,map_random,45.0272773,
31,4,15,43,1.3870967741935485,2,0,1.3870967741935485,7,0,2.774193548387097,7,1,3,18,map_random,2.2203675,
33,7,13,48,1.4545454545454546,2,0,1.4545454545454546,8,0,2.909090909090909,8,0,3,18,map_random,1.0980241999999998,
33,4,13,45,1.3636363636363635,2,0,1.3636363636363635,6,0,2.727272727272727,6,1,3,17,map_random,0.6511894000000003,
30,7,12,39,1.3,2,0,1.3,8,0,2.6,8,1,3,17,map_random,1.2370013999999996,
37,8,13,48,1.2972972972972974,2,0,1.2972972972972974,6,0,2.5945945945945947,6,1,4,22,map_random,0.4683939000000001,
30,6,7,42,1.4,2,0,1.4,5,0,2.8,5,1,3,14,map_random,0.5476627000000001,
36,9,10,45,1.25,2,0,1.25,4,0,2.5,4,1,3,20,map_random,0.6526866,
32,6,13,42,1.3125,2,0,1.3125,5,0,2.625,5,1,3,15,map_random,6.686247,
34,7,12,47,1.3823529411764706,2,0,1.3823529411764706,6,0,2.764705882352941,6,0,3,20,map_random,0.3694600999999999,
43,7,17,60,1.3953488372093024,2,0,1.3953488372093024,6,0,2.7906976744186047,6,1,3,22,map_random,11.0120107,
39,10,17,50,1.2820512820512822,2,0,1.2820512820512822,6,0,2.5641025641025643,6,1,4,23,map_random,2.5311405,
34,7,10,49,1.4411764705882353,2,0,1.4411764705882353,6,0,2.8823529411764706,6,1,3,16,map_random,0.4838768,
39,8,17,52,1.3333333333333333,2,0,1.3333333333333333,6,0,2.6666666666666665,6,1,4,23,map_random,1.5313276,
44,11,18,57,1.2954545454545454,2,0,1.2954545454545454,5,0,2.590909090909091,5,1,3,25,map_random,1.0092192,
29,7,12,36,1.2413793103448276,2,0,1.2413793103448276,5,0,2.4827586206896552,5,1,3,17,map_random,0.2646721999999997,
43,11,16,54,1.255813953488372,2,0,1.255813953488372,7,0,2.511627906976744,7,0,3,23,map_random,3.0924228,
37,12,10,46,1.2432432432432432,2,0,1.2432432432432432,5,0,2.4864864864864864,5,1,4,21,map_random,1.0260465,
42,12,14,52,1.238095238095238,2,0,1.238095238095238,5,0,2.4761904761904763,5,0,4,25,map_random,0.9052002000000005,
31,4,9,46,1.4838709677419355,2,0,1.4838709677419355,7,0,2.967741935483871,7,1,2,21,map_random,2.8282953,
41,12,13,49,1.195121951219512,2,0,1.195121951219512,5,0,2.3902439024390243,5,0,4,21,map_random,1.0759696,
41,11,14,52,1.2682926829268293,2,0,1.2682926829268293,7,0,2.5365853658536586,7,0,4,18,map_random,0.5204667999999999,
29,6,10,39,1.3448275862068966,2,0,1.3448275862068966,6,0,2.689655172413793,6,1,2,16,map_random,0.3085,
39,10,10,48,1.2307692307692308,2,0,1.2307692307692308,6,0,2.4615384615384617,6,1,4,21,map_random,1.1784843,
33,6,12,46,1.393939393939394,2,0,1.393939393939394,5,0,2.787878787878788,5,1,3,18,map_random,0.3362577,
31,4,15,45,1.4516129032258065,2,0,1.4516129032258065,8,0,2.903225806451613,8,0,3,16,map_random,0.8724479999999999,
34,6,12,48,1.411764705882353,2,0,1.411764705882353,6,0,2.823529411764706,6,1,3,19,map_random,0.4934099,
39,10,12,50,1.2820512820512822,2,0,1.2820512820512822,5,0,2.5641025641025643,5,1,4,24,map_random,2.6690675,
35,8,13,49,1.4,2,0,1.4,6,0,2.8,6,1,4,22,map_random,0.6786011999999997,
32,7,11,43,1.34375,2,0,1.34375,6,0,2.6875,6,0,3,17,map_random,3.9207504,
31,6,12,44,1.4193548387096775,2,0,1.4193548387096775,7,0,2.838709677419355,7,1,3,16,map_random,0.3673774999999999,
38,10,17,46,1.2105263157894737,2,0,1.2105263157894737,6,0,2.421052631578948,6,0,3,19,map_random,1.1639194000000002,
45,8,12,63,1.4,2,0,1.4,8,0,2.8,8,1,4,29,map_random,24.5870505,
38,8,16,51,1.3421052631578947,2,0,1.3421052631578947,6,0,2.6842105263157894,6,1,4,22,map_random,3.6230593,
36,7,16,44,1.2222222222222223,2,0,1.2222222222222223,5,0,2.4444444444444446,5,1,4,20,map_random,0.5622702999999998,
33,8,9,45,1.3636363636363635,2,0,1.3636363636363635,5,0,2.727272727272727,5,0,3,18,map_random,0.6639714000000003,
36,7,9,51,1.4166666666666667,2,0,1.4166666666666667,5,0,2.833333333333333,5,0,4,22,map_random,1.0974298,
33,9,14,41,1.2424242424242424,2,0,1.2424242424242424,5,0,2.484848484848485,5,1,3,18,map_random,0.3855577999999999,
42,11,16,55,1.3095238095238095,2,0,1.3095238095238095,7,0,2.619047619047619,7,1,4,23,map_random,0.5602736999999998,
39,7,11,54,1.3846153846153846,2,0,1.3846153846153846,7,0,2.769230769230769,7,1,4,22,map_random,0.8382152,
43,9,16,58,1.3488372093023255,2,0,1.3488372093023255,6,0,2.697674418604651,6,1,4,30,map_random,26.087855,
29,10,8,32,1.103448275862069,2,0,1.103448275862069,4,0,2.206896551724138,4,1,2,18,map_random,0.3729922999999999,
42,11,15,53,1.261904761904762,2,0,1.261904761904762,7,0,2.523809523809524,7,1,4,23,map_random,2.5311597,
36,7,12,47,1.3055555555555556,2,0,1.3055555555555556,6,0,2.611111111111111,6,1,4,22,map_random,1.0317072,
37,9,10,46,1.2432432432432432,2,0,1.2432432432432432,6,0,2.4864864864864864,6,0,4,21,map_random,0.6041428,
32,6,11,41,1.28125,2,0,1.28125,5,0,2.5625,5,0,3,19,map_random,0.5049123,
37,8,14,49,1.3243243243243243,2,0,1.3243243243243243,5,0,2.6486486486486487,5,1,4,20,map_random,2.557648700000001,
41,5,16,61,1.4878048780487805,2,0,1.4878048780487805,8,0,2.975609756097561,8,1,4,22,map_random,4.7646754,
41,10,13,52,1.2682926829268293,2,0,1.2682926829268293,5,0,2.5365853658536586,5,1,4,23,map_random,1.3439694000000002,
33,6,10,45,1.3636363636363635,2,0,1.3636363636363635,7,0,2.727272727272727,7,1,3,20,map_random,0.6857505000000002,
29,4,9,42,1.4482758620689655,2,0,1.4482758620689655,7,0,2.896551724137931,7,1,2,16,map_random,0.4609201999999999,
40,8,16,58,1.45,2,0,1.45,6,0,2.9,6,0,4,22,map_random,1.5998456,
35,11,15,38,1.0857142857142856,2,0,1.0857142857142856,5,0,2.1714285714285717,5,0,4,21,map_random,0.4082553999999998,
41,8,12,52,1.2682926829268293,2,0,1.2682926829268293,6,0,2.5365853658536586,6,1,4,21,map_random,0.7816657999999999,
30,3,12,42,1.4,2,0,1.4,7,0,2.8,7,0,2,17,map_random,0.7541715,
34,12,13,34,1.0,2,0,1.0,4,0,2.0,4,1,3,19,map_random,0.4004533000000001,
28,7,11,34,1.2142857142857142,2,0,1.2142857142857142,6,0,2.4285714285714284,6,1,2,16,map_random,0.5759829000000001,
41,10,16,53,1.2926829268292683,2,0,1.2926829268292683,5,0,2.5853658536585367,5,1,4,24,map_random,0.4729942,
33,8,13,43,1.303030303030303,2,0,1.303030303030303,5,0,2.606060606060606,5,0,2,19,map_random,0.5006433000000001,
41,10,14,51,1.2439024390243902,2,0,1.2439024390243902,5,0,2.4878048780487805,5,1,4,23,map_random,0.5385427000000003,
30,6,12,43,1.4333333333333331,2,0,1.4333333333333331,6,0,2.8666666666666667,6,1,3,17,map_random,0.6507402,
31,7,10,39,1.2580645161290325,2,0,1.2580645161290325,5,0,2.5161290322580645,5,1,3,15,map_random,0.2343358000000002,
