nodes,roots,leaves,edges,mean_predecessors,max_predecessors,min_predecessors,mean_successors,max_successors,min_successors,mean_edges,max_edges,min_edges,experiment,runtime
318,68,126,426,1.339622641509434,2,0,1.339622641509434,8,0,2.679245283018868,8,0,order_minfill,0.1085601
64,15,20,83,1.296875,2,0,1.296875,8,0,2.59375,8,1,order_minfill,0.0064587999999998
218,49,79,273,1.2522935779816513,2,0,1.2522935779816513,6,0,2.5045871559633026,6,0,order_minfill,0.038056
44,6,18,59,1.3409090909090908,2,0,1.3409090909090908,7,0,2.6818181818181817,7,1,order_minfill,0.0050637
241,55,92,320,1.3278008298755186,2,0,1.3278008298755186,8,0,2.655601659751037,8,0,order_minfill,0.0670035999999996
374,78,132,497,1.3288770053475936,2,0,1.3288770053475936,8,0,2.657754010695187,8,0,order_minfill,0.1501969
343,81,113,455,1.326530612244898,2,0,1.326530612244898,9,0,2.653061224489796,9,0,order_minfill,0.1132435999999996
448,94,169,586,1.3080357142857142,2,0,1.3080357142857142,7,0,2.6160714285714284,7,0,order_minfill,0.2349608999999999
42,9,13,53,1.261904761904762,2,0,1.261904761904762,5,0,2.523809523809524,5,1,order_minfill,0.0035002999999997
353,77,130,476,1.348441926345609,2,0,1.348441926345609,8,0,2.696883852691218,8,0,order_minfill,0.1522984000000002
198,49,66,255,1.2878787878787878,2,0,1.2878787878787878,6,0,2.575757575757576,6,0,order_minfill,0.0441927999999993
206,47,70,275,1.3349514563106797,2,0,1.3349514563106797,8,0,2.66990291262136,8,0,order_minfill,0.0489304999999999
44,9,14,57,1.2954545454545454,2,0,1.2954545454545454,5,0,2.590909090909091,5,1,order_minfill,0.0040448999999993
398,83,144,531,1.3341708542713568,2,0,1.3341708542713568,8,0,2.6683417085427137,8,0,order_minfill,0.2094187000000005
433,102,167,559,1.2909930715935334,2,0,1.2909930715935334,8,0,2.5819861431870668,8,0,order_minfill,0.1868441
123,27,45,165,1.3414634146341464,2,0,1.3414634146341464,6,0,2.682926829268293,6,1,order_minfill,0.0179518999999999
373,91,132,486,1.3029490616621984,2,0,1.3029490616621984,8,0,2.6058981233243967,8,0,order_minfill,0.1345350999999999
104,21,39,146,1.4038461538461535,2,0,1.4038461538461535,8,0,2.8076923076923075,8,0,order_minfill,0.0150312000000001
217,39,82,295,1.359447004608295,2,0,1.359447004608295,8,0,2.71889400921659,8,1,order_minfill,0.0441177999999995
441,103,163,575,1.303854875283447,2,0,1.303854875283447,9,0,2.6077097505668934,9,0,order_minfill,0.2056139999999997
323,70,109,426,1.3188854489164086,2,0,1.3188854489164086,7,0,2.637770897832817,7,0,order_minfill,0.1212372999999997
316,68,120,428,1.3544303797468351,2,0,1.3544303797468351,8,0,2.7088607594936707,8,0,order_minfill,0.1154806999999999
35,6,12,51,1.457142857142857,2,0,1.457142857142857,6,0,2.914285714285714,6,1,order_minfill,0.0023501000000001
428,87,160,565,1.3200934579439252,2,0,1.3200934579439252,7,0,2.6401869158878504,7,0,order_minfill,0.2090505
77,17,29,99,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,0,order_minfill,0.0082499999999994
359,80,130,469,1.3064066852367688,2,0,1.3064066852367688,9,0,2.6128133704735377,9,0,order_minfill,0.1474024000000007
490,106,170,637,1.3,2,0,1.3,8,0,2.6,8,0,order_minfill,0.2766731
462,97,160,628,1.3593073593073592,2,0,1.3593073593073592,8,0,2.7186147186147185,8,0,order_minfill,0.2741058
45,14,13,54,1.2,2,0,1.2,6,0,2.4,6,1,order_minfill,0.0046365000000001
264,59,90,360,1.3636363636363635,2,0,1.3636363636363635,7,0,2.727272727272727,7,0,order_minfill,0.0801666
200,42,74,270,1.35,2,0,1.35,7,0,2.7,7,0,order_minfill,0.0388482000000003
191,39,72,252,1.3193717277486912,2,0,1.3193717277486912,7,0,2.6387434554973823,7,1,order_minfill,0.0349532000000003
413,86,141,554,1.341404358353511,2,0,1.341404358353511,8,0,2.682808716707022,8,0,order_minfill,0.2112115000000001
124,33,47,153,1.2338709677419355,2,0,1.2338709677419355,6,0,2.467741935483871,6,0,order_minfill,0.0163492999999999
15,4,5,19,1.2666666666666666,2,0,1.2666666666666666,5,0,2.533333333333333,5,0,order_minfill,0.0009797000000002
457,121,167,573,1.2538293216630196,2,0,1.2538293216630196,8,0,2.5076586433260397,8,0,order_minfill,0.1825473999999998
277,57,102,364,1.3140794223826715,2,0,1.3140794223826715,8,0,2.628158844765343,8,0,order_minfill,0.0873787999999997
93,17,33,127,1.3655913978494625,2,0,1.3655913978494625,7,0,2.7311827956989245,7,1,order_minfill,0.0103642000000006
411,89,142,556,1.3527980535279804,2,0,1.3527980535279804,7,0,2.705596107055961,7,0,order_minfill,0.2126519
432,86,163,588,1.3611111111111112,2,0,1.3611111111111112,9,0,2.7222222222222223,9,0,order_minfill,0.2527960999999994
5,1,2,6,1.2,2,0,1.2,4,0,2.4,4,1,order_minfill,0.0003321999999998
75,18,29,99,1.32,2,0,1.32,7,0,2.64,7,0,order_minfill,0.0073036000000001
152,36,55,191,1.256578947368421,2,0,1.256578947368421,9,0,2.513157894736842,9,0,order_minfill,0.0216669000000004
333,68,123,457,1.3723723723723724,2,0,1.3723723723723724,10,0,2.744744744744745,10,0,order_minfill,0.1417956
45,7,16,67,1.488888888888889,2,0,1.488888888888889,6,0,2.977777777777778,6,1,order_minfill,0.0038702999999999
189,41,71,245,1.2962962962962965,2,0,1.2962962962962965,6,0,2.592592592592593,6,0,order_minfill,0.0373412999999995
461,97,168,620,1.3449023861171367,2,0,1.3449023861171367,8,0,2.689804772234273,8,0,order_minfill,0.2452138000000001
248,53,84,321,1.2943548387096775,2,0,1.2943548387096775,7,0,2.588709677419355,7,1,order_minfill,0.0605538000000001
236,57,87,311,1.3177966101694916,2,0,1.3177966101694916,7,0,2.635593220338983,7,0,order_minfill,0.0557560999999999
448,97,168,588,1.3125,2,0,1.3125,8,0,2.625,8,0,order_minfill,0.2129422999999999
380,87,141,488,1.2842105263157897,2,0,1.2842105263157897,7,0,2.568421052631579,7,0,order_minfill,0.1213027999999996
179,34,60,249,1.3910614525139664,2,0,1.3910614525139664,8,0,2.782122905027933,8,0,order_minfill,0.0340705999999997
258,61,90,339,1.313953488372093,2,0,1.313953488372093,8,0,2.627906976744186,8,0,order_minfill,0.0626689000000002
161,31,54,226,1.403726708074534,2,0,1.403726708074534,7,0,2.8074534161490683,7,0,order_minfill,0.0284588999999995
352,80,129,464,1.318181818181818,2,0,1.318181818181818,9,0,2.636363636363636,9,0,order_minfill,0.1263231999999998
92,27,32,112,1.2173913043478262,2,0,1.2173913043478262,7,0,2.4347826086956523,7,1,order_minfill,0.0096233999999997
249,51,93,337,1.3534136546184738,2,0,1.3534136546184738,8,0,2.706827309236948,8,0,order_minfill,0.0657236999999995
144,38,58,186,1.2916666666666667,2,0,1.2916666666666667,6,0,2.583333333333333,6,0,order_minfill,0.0258351000000001
179,33,64,241,1.3463687150837989,2,0,1.3463687150837989,7,0,2.6927374301675977,7,0,order_minfill,0.0330922999999998
83,19,30,110,1.3253012048192772,2,0,1.3253012048192772,6,0,2.6506024096385543,6,0,order_minfill,0.0080821999999995
294,61,107,402,1.3673469387755102,2,0,1.3673469387755102,8,0,2.7346938775510203,8,0,order_minfill,0.0912224999999997
74,15,23,101,1.364864864864865,2,0,1.364864864864865,5,0,2.72972972972973,5,1,order_minfill,0.0082705
81,24,29,99,1.2222222222222223,2,0,1.2222222222222223,6,0,2.4444444444444446,6,0,order_minfill,0.0074593000000007
203,47,72,269,1.3251231527093597,2,0,1.3251231527093597,9,0,2.6502463054187197,9,0,order_minfill,0.0466404999999996
338,67,122,456,1.349112426035503,2,0,1.349112426035503,8,0,2.698224852071006,8,0,order_minfill,0.1172467999999993
55,14,18,67,1.2181818181818185,2,0,1.2181818181818185,6,0,2.4363636363636365,6,0,order_minfill,0.0058666999999994
318,65,111,430,1.3522012578616351,2,0,1.3522012578616351,8,0,2.7044025157232703,8,1,order_minfill,0.1080969000000005
64,13,28,79,1.234375,2,0,1.234375,7,0,2.46875,7,0,order_minfill,0.0074975999999997
151,33,48,201,1.3311258278145697,2,0,1.3311258278145697,7,0,2.662251655629139,7,1,order_minfill,0.0256376000000004
423,95,153,558,1.319148936170213,2,0,1.319148936170213,8,0,2.6382978723404253,8,0,order_minfill,0.1954760000000002
272,55,93,359,1.3198529411764706,2,0,1.3198529411764706,7,0,2.639705882352941,7,0,order_minfill,0.0803194000000004
462,98,166,622,1.3463203463203464,2,0,1.3463203463203464,10,0,2.6926406926406927,10,0,order_minfill,0.3011680999999999
209,45,81,264,1.263157894736842,2,0,1.263157894736842,7,0,2.526315789473684,7,0,order_minfill,0.0429933
476,98,168,655,1.3760504201680672,2,0,1.3760504201680672,9,0,2.7521008403361344,9,0,order_minfill,0.3436428999999998
317,69,105,413,1.3028391167192428,2,0,1.3028391167192428,7,0,2.6056782334384856,7,0,order_minfill,0.1112434999999996
248,58,91,324,1.3064516129032258,2,0,1.3064516129032258,7,0,2.6129032258064515,7,0,order_minfill,0.0598407999999999
149,34,54,197,1.3221476510067114,2,0,1.3221476510067114,8,0,2.6442953020134228,8,0,order_minfill,0.0263108
239,55,84,319,1.334728033472803,2,0,1.334728033472803,8,0,2.6694560669456067,8,0,order_minfill,0.0577525999999997
34,10,11,40,1.1764705882352942,2,0,1.1764705882352942,5,0,2.3529411764705883,5,0,order_minfill,0.0027407999999997
209,47,77,278,1.3301435406698563,2,0,1.3301435406698563,8,0,2.660287081339713,8,1,order_minfill,0.0426967999999998
475,107,181,624,1.3136842105263158,2,0,1.3136842105263158,7,0,2.627368421052632,7,0,order_minfill,0.2786593999999995
443,94,148,591,1.3340857787810383,2,0,1.3340857787810383,8,0,2.6681715575620766,8,0,order_minfill,0.2346630999999996
404,82,155,543,1.344059405940594,2,0,1.344059405940594,9,0,2.6881188118811883,9,0,order_minfill,0.1636626999999997
292,59,99,397,1.3595890410958904,2,0,1.3595890410958904,8,0,2.719178082191781,8,0,order_minfill,0.1008295000000005
478,94,174,651,1.3619246861924683,2,0,1.3619246861924683,11,0,2.723849372384937,11,0,order_minfill,0.3115481000000004
279,65,103,367,1.3154121863799284,2,0,1.3154121863799284,6,0,2.630824372759857,6,1,order_minfill,0.0794593000000007
448,92,163,603,1.3459821428571428,2,0,1.3459821428571428,10,0,2.6919642857142856,10,0,order_minfill,0.2437338000000002
400,83,146,543,1.3575,2,0,1.3575,7,0,2.715,7,1,order_minfill,0.2166756999999997
335,81,120,436,1.3014925373134327,2,0,1.3014925373134327,6,0,2.602985074626865,6,0,order_minfill,0.1108909999999996
354,83,130,455,1.2853107344632768,2,0,1.2853107344632768,9,0,2.5706214689265536,9,0,order_minfill,0.1278898999999995
64,12,23,91,1.421875,2,0,1.421875,10,0,2.84375,10,1,order_minfill,0.0069473000000002
173,40,62,228,1.317919075144509,2,0,1.317919075144509,7,0,2.6358381502890174,7,0,order_minfill,0.0367545000000006
203,45,83,272,1.3399014778325122,2,0,1.3399014778325122,7,0,2.6798029556650245,7,0,order_minfill,0.0385248999999996
312,66,105,427,1.3685897435897436,2,0,1.3685897435897436,9,0,2.7371794871794872,9,0,order_minfill,0.1143421999999994
54,11,22,72,1.3333333333333333,2,0,1.3333333333333333,7,0,2.6666666666666665,7,1,order_minfill,0.0047961999999994
443,93,156,586,1.3227990970654628,2,0,1.3227990970654628,8,0,2.6455981941309257,8,0,order_minfill,0.2262751999999999
172,37,66,230,1.337209302325581,2,0,1.337209302325581,7,0,2.6744186046511627,7,0,order_minfill,0.0302474000000003
378,83,135,505,1.335978835978836,2,0,1.335978835978836,7,0,2.671957671957672,7,0,order_minfill,0.153302
241,49,83,329,1.3651452282157677,2,0,1.3651452282157677,8,0,2.730290456431536,8,0,order_minfill,0.0659061000000003
159,35,53,210,1.320754716981132,2,0,1.320754716981132,7,0,2.641509433962264,7,0,order_minfill,0.0254358000000003
23,6,7,29,1.2608695652173914,2,0,1.2608695652173914,5,0,2.5217391304347827,5,1,order_minfill,0.0014443000000001
152,39,50,197,1.2960526315789471,2,0,1.2960526315789471,7,0,2.5921052631578947,7,0,order_minfill,0.0243831000000005
405,97,136,518,1.2790123456790123,2,0,1.2790123456790123,8,0,2.5580246913580247,8,0,order_minfill,0.1759613
221,44,83,295,1.334841628959276,2,0,1.334841628959276,7,0,2.669683257918552,7,0,order_minfill,0.0490718000000001
259,64,87,323,1.247104247104247,2,0,1.247104247104247,8,0,2.494208494208494,8,0,order_minfill,0.0631114999999997
358,68,133,485,1.3547486033519551,2,0,1.3547486033519551,7,0,2.7094972067039107,7,0,order_minfill,0.1713143999999999
249,49,83,333,1.3373493975903614,2,0,1.3373493975903614,9,0,2.674698795180723,9,1,order_minfill,0.0739663000000003
102,25,40,130,1.2745098039215683,2,0,1.2745098039215683,8,0,2.549019607843137,8,0,order_minfill,0.0124772000000001
128,34,45,157,1.2265625,2,0,1.2265625,8,0,2.453125,8,1,order_minfill,0.0159580000000003
24,6,7,32,1.3333333333333333,2,0,1.3333333333333333,6,0,2.6666666666666665,6,0,order_minfill,0.0014877999999995
244,51,89,324,1.3278688524590163,2,0,1.3278688524590163,8,0,2.6557377049180326,8,0,order_minfill,0.0666307000000001
275,62,103,355,1.290909090909091,2,0,1.290909090909091,7,0,2.581818181818182,7,0,order_minfill,0.0791477
43,10,14,54,1.255813953488372,2,0,1.255813953488372,5,0,2.511627906976744,5,1,order_minfill,0.0037998999999997
100,21,33,137,1.37,2,0,1.37,7,0,2.74,7,0,order_minfill,0.0138250000000006
95,22,28,125,1.3157894736842106,2,0,1.3157894736842106,6,0,2.631578947368421,6,1,order_minfill,0.0114475999999994
53,12,19,65,1.2264150943396226,2,0,1.2264150943396226,7,0,2.452830188679245,7,1,order_minfill,0.0037669000000004
123,28,42,158,1.2845528455284554,2,0,1.2845528455284554,7,0,2.569105691056911,7,0,order_minfill,0.0210616999999997
418,87,154,562,1.3444976076555024,2,0,1.3444976076555024,8,0,2.688995215311005,8,0,order_minfill,0.2235289999999992
416,83,160,566,1.3605769230769231,2,0,1.3605769230769231,8,0,2.7211538461538463,8,0,order_minfill,0.2455266999999992
15,2,5,22,1.4666666666666666,2,0,1.4666666666666666,6,0,2.933333333333333,6,2,order_minfill,0.0010152000000003
374,85,131,502,1.3422459893048129,2,0,1.3422459893048129,8,0,2.6844919786096257,8,1,order_minfill,0.1693901999999996
326,74,122,441,1.352760736196319,2,0,1.352760736196319,9,0,2.705521472392638,9,0,order_minfill,0.1306561999999997
438,101,151,589,1.3447488584474885,2,0,1.3447488584474885,9,0,2.689497716894977,9,0,order_minfill,0.2675612000000003
75,13,28,107,1.4266666666666667,2,0,1.4266666666666667,6,0,2.853333333333333,6,0,order_minfill,0.0095076
113,29,45,141,1.247787610619469,2,0,1.247787610619469,8,0,2.495575221238938,8,1,order_minfill,0.0153921000000005
462,101,168,609,1.318181818181818,2,0,1.318181818181818,9,0,2.636363636363636,9,0,order_minfill,0.2931156999999995
304,70,114,404,1.3289473684210529,2,0,1.3289473684210529,7,0,2.6578947368421053,7,0,order_minfill,0.1068772999999998
264,61,92,345,1.306818181818182,2,0,1.306818181818182,7,0,2.613636363636364,7,0,order_minfill,0.0625401000000005
265,66,96,327,1.2339622641509431,2,0,1.2339622641509431,8,0,2.4679245283018867,8,0,order_minfill,0.0653625999999993
397,91,151,522,1.314861460957179,2,0,1.314861460957179,8,0,2.629722921914358,8,0,order_minfill,0.1876978000000004
475,111,191,618,1.3010526315789477,2,0,1.3010526315789477,7,0,2.602105263157895,7,0,order_minfill,0.2606108999999996
257,59,91,345,1.3424124513618676,2,0,1.3424124513618676,7,0,2.684824902723735,7,0,order_minfill,0.0815693999999993
386,83,135,512,1.3264248704663213,2,0,1.3264248704663213,9,0,2.6528497409326426,9,0,order_minfill,0.1571495999999994
326,71,116,428,1.312883435582822,2,0,1.312883435582822,7,0,2.625766871165644,7,0,order_minfill,0.1092835
344,79,125,447,1.2994186046511629,2,0,1.2994186046511629,8,0,2.5988372093023258,8,0,order_minfill,0.1275478000000003
351,90,137,458,1.3048433048433048,2,0,1.3048433048433048,8,0,2.6096866096866096,8,0,order_minfill,0.1458971
256,57,86,337,1.31640625,2,0,1.31640625,8,0,2.6328125,8,0,order_minfill,0.0685060999999995
230,61,79,293,1.2739130434782608,2,0,1.2739130434782608,7,0,2.5478260869565217,7,0,order_minfill,0.0531921000000004
91,17,32,124,1.362637362637363,2,0,1.362637362637363,6,0,2.7252747252747254,6,0,order_minfill,0.0106757000000001
172,42,67,221,1.2848837209302326,2,0,1.2848837209302326,8,0,2.569767441860465,8,0,order_minfill,0.0274729000000002
109,22,36,152,1.3944954128440368,2,0,1.3944954128440368,6,0,2.788990825688073,6,0,order_minfill,0.0161157000000002
383,86,147,498,1.3002610966057442,2,0,1.3002610966057442,8,0,2.6005221932114884,8,1,order_minfill,0.1369601999999998
89,26,31,107,1.202247191011236,2,0,1.202247191011236,6,0,2.404494382022472,6,0,order_minfill,0.0110295000000002
473,105,172,631,1.3340380549682875,2,0,1.3340380549682875,8,0,2.668076109936575,8,0,order_minfill,0.2596759000000004
298,63,99,411,1.3791946308724832,2,0,1.3791946308724832,8,0,2.7583892617449663,8,0,order_minfill,0.1139789000000002
336,86,116,428,1.2738095238095235,2,0,1.2738095238095235,8,0,2.5476190476190474,8,0,order_minfill,0.1266389000000005
103,22,36,140,1.3592233009708738,2,0,1.3592233009708738,8,0,2.718446601941748,8,0,order_minfill,0.0142549999999994
489,102,181,652,1.3333333333333333,2,0,1.3333333333333333,7,0,2.6666666666666665,7,0,order_minfill,0.3164807000000005
185,37,67,250,1.351351351351351,2,0,1.351351351351351,9,0,2.702702702702702,9,0,order_minfill,0.0368601000000001
473,106,171,636,1.3446088794926003,2,0,1.3446088794926003,8,0,2.6892177589852007,8,0,order_minfill,0.2726595999999999
221,54,81,284,1.2850678733031675,2,0,1.2850678733031675,6,0,2.570135746606335,6,0,order_minfill,0.0432776000000005
339,71,122,439,1.294985250737463,2,0,1.294985250737463,7,0,2.589970501474926,7,1,order_minfill,0.1140477000000004
335,78,121,445,1.328358208955224,2,0,1.328358208955224,8,0,2.656716417910448,8,0,order_minfill,0.1344732999999998
382,90,134,506,1.324607329842932,2,0,1.324607329842932,10,0,2.649214659685864,10,0,order_minfill,0.1595129000000001
3,1,1,3,1.0,2,0,1.0,2,0,2.0,2,2,order_minfill,0.0002384000000006
63,12,22,87,1.380952380952381,2,0,1.380952380952381,8,0,2.761904761904762,8,0,order_minfill,0.0075905
273,67,99,357,1.3076923076923077,2,0,1.3076923076923077,7,0,2.6153846153846154,7,0,order_minfill,0.0745971999999994
102,18,38,146,1.431372549019608,2,0,1.431372549019608,11,0,2.862745098039216,11,1,order_minfill,0.0138383000000006
101,24,32,134,1.3267326732673268,2,0,1.3267326732673268,6,0,2.6534653465346536,6,1,order_minfill,0.0127008999999995
180,39,63,245,1.3611111111111112,2,0,1.3611111111111112,8,0,2.7222222222222223,8,1,order_minfill,0.0320996999999998
160,32,57,221,1.38125,2,0,1.38125,7,0,2.7625,7,0,order_minfill,0.0279826999999999
306,61,101,415,1.3562091503267977,2,0,1.3562091503267977,9,0,2.712418300653595,9,0,order_minfill,0.1104657000000006
203,42,73,274,1.3497536945812807,2,0,1.3497536945812807,8,0,2.6995073891625614,8,0,order_minfill,0.0476274999999999
35,6,13,48,1.3714285714285714,2,0,1.3714285714285714,6,0,2.742857142857143,6,1,order_minfill,0.0029197000000005
475,103,173,629,1.3242105263157895,2,0,1.3242105263157895,9,0,2.648421052631579,9,0,order_minfill,0.2936005000000001
249,53,95,328,1.3172690763052208,2,0,1.3172690763052208,6,0,2.6345381526104417,6,0,order_minfill,0.0633256000000006
446,98,159,595,1.3340807174887892,2,0,1.3340807174887892,9,0,2.6681614349775784,9,0,order_minfill,0.2805060999999993
465,90,166,635,1.3655913978494625,2,0,1.3655913978494625,8,0,2.7311827956989245,8,0,order_minfill,0.3406172000000005
373,82,129,502,1.3458445040214475,2,0,1.3458445040214475,9,0,2.6916890080428955,9,0,order_minfill,0.1711749999999998
317,72,112,420,1.3249211356466877,2,0,1.3249211356466877,7,0,2.649842271293376,7,0,order_minfill,0.1163352999999993
279,61,102,362,1.297491039426523,2,0,1.297491039426523,8,0,2.5949820788530467,8,0,order_minfill,0.0861536999999996
210,49,71,277,1.319047619047619,2,0,1.319047619047619,6,0,2.638095238095238,6,1,order_minfill,0.0420505999999996
424,92,159,557,1.3136792452830188,2,0,1.3136792452830188,9,0,2.6273584905660377,9,0,order_minfill,0.1679848999999995
132,26,46,178,1.3484848484848484,2,0,1.3484848484848484,6,0,2.696969696969697,6,0,order_minfill,0.0260843999999993
364,76,125,482,1.324175824175824,2,0,1.324175824175824,8,0,2.6483516483516483,8,0,order_minfill,0.1644225000000005
422,102,151,540,1.2796208530805686,2,0,1.2796208530805686,8,0,2.559241706161137,8,0,order_minfill,0.1812111999999999
181,46,66,227,1.2541436464088398,2,0,1.2541436464088398,9,0,2.50828729281768,9,0,order_minfill,0.0333570999999999
397,87,134,532,1.3400503778337531,2,0,1.3400503778337531,9,0,2.6801007556675063,9,1,order_minfill,0.2029863
389,83,147,516,1.326478149100257,2,0,1.326478149100257,9,0,2.652956298200514,9,0,order_minfill,0.1666997999999999
258,49,104,349,1.3527131782945736,2,0,1.3527131782945736,9,0,2.705426356589147,9,0,order_minfill,0.0783173000000001
112,25,43,146,1.3035714285714286,2,0,1.3035714285714286,7,0,2.607142857142857,7,0,order_minfill,0.0153489000000002
365,78,134,483,1.3232876712328767,2,0,1.3232876712328767,9,0,2.646575342465753,9,0,order_minfill,0.1451691000000003
187,46,64,241,1.288770053475936,2,0,1.288770053475936,7,0,2.577540106951872,7,0,order_minfill,0.0335900000000002
15,4,6,19,1.2666666666666666,2,0,1.2666666666666666,4,0,2.533333333333333,4,0,order_minfill,0.0009743000000002
313,56,119,432,1.3801916932907348,2,0,1.3801916932907348,9,0,2.760383386581469,9,0,order_minfill,0.1125981999999998
430,88,158,567,1.318604651162791,2,0,1.318604651162791,9,0,2.6372093023255814,9,0,order_minfill,0.1909188999999997
5,1,1,6,1.2,2,0,1.2,3,0,2.4,3,2,order_minfill,0.0003012
187,38,66,245,1.3101604278074863,2,0,1.3101604278074863,9,0,2.620320855614973,9,0,order_minfill,0.0375385999999995
152,32,56,211,1.388157894736842,2,0,1.388157894736842,9,0,2.776315789473684,9,1,order_minfill,0.0251023999999997
347,79,123,473,1.3631123919308357,2,0,1.3631123919308357,9,0,2.7262247838616718,9,0,order_minfill,0.1498917000000004
269,57,103,356,1.3234200743494424,2,0,1.3234200743494424,7,0,2.646840148698885,7,0,order_minfill,0.0815247999999995
247,53,87,335,1.3562753036437247,2,0,1.3562753036437247,7,0,2.712550607287449,7,0,order_minfill,0.0640350000000005
25,6,9,33,1.32,2,0,1.32,6,0,2.64,6,1,order_minfill,0.0017433000000002
109,27,35,147,1.348623853211009,2,0,1.348623853211009,8,0,2.697247706422018,8,1,order_minfill,0.0152311000000002
358,82,125,460,1.2849162011173183,2,0,1.2849162011173183,7,0,2.569832402234637,7,0,order_minfill,0.1183046
198,41,66,268,1.3535353535353536,2,0,1.3535353535353536,7,0,2.707070707070707,7,0,order_minfill,0.0430888999999998
371,87,137,484,1.3045822102425877,2,0,1.3045822102425877,7,0,2.6091644204851754,7,0,order_minfill,0.1358985999999999
450,94,161,588,1.3066666666666666,2,0,1.3066666666666666,9,0,2.6133333333333333,9,0,order_minfill,0.2406693999999998
203,55,71,254,1.251231527093596,2,0,1.251231527093596,6,0,2.502463054187192,6,0,order_minfill,0.0449875000000004
141,31,51,192,1.3617021276595744,2,0,1.3617021276595744,7,0,2.723404255319149,7,1,order_minfill,0.0257812000000008
159,37,57,216,1.3584905660377358,2,0,1.3584905660377358,7,0,2.7169811320754715,7,0,order_minfill,0.0334086999999998
377,82,137,492,1.3050397877984086,2,0,1.3050397877984086,8,0,2.610079575596817,8,0,order_minfill,0.1602892999999996
388,78,152,522,1.345360824742268,2,0,1.345360824742268,8,0,2.6907216494845363,8,0,order_minfill,0.1596620999999993
93,20,32,126,1.3548387096774193,2,0,1.3548387096774193,7,0,2.7096774193548385,7,0,order_minfill,0.0147197000000005
42,7,16,59,1.4047619047619049,2,0,1.4047619047619049,7,0,2.8095238095238093,7,1,order_minfill,0.0032847999999994
422,91,140,556,1.3175355450236967,2,0,1.3175355450236967,7,0,2.635071090047393,7,1,order_minfill,0.2102354999999995
158,36,47,214,1.3544303797468351,2,0,1.3544303797468351,8,0,2.7088607594936707,8,0,order_minfill,0.0306658999999998
462,105,161,608,1.316017316017316,2,0,1.316017316017316,7,0,2.632034632034632,7,0,order_minfill,0.2675074000000004
347,82,126,458,1.319884726224784,2,0,1.319884726224784,8,0,2.639769452449568,8,0,order_minfill,0.1401927
208,42,71,283,1.3605769230769231,2,0,1.3605769230769231,8,0,2.7211538461538463,8,1,order_minfill,0.0508733000000001
120,22,38,162,1.35,2,0,1.35,9,0,2.7,9,0,order_minfill,0.0198735000000001
422,97,143,566,1.3412322274881516,2,0,1.3412322274881516,9,0,2.6824644549763037,9,0,order_minfill,0.2463857000000002
325,75,118,420,1.2923076923076924,2,0,1.2923076923076924,9,0,2.5846153846153848,9,0,order_minfill,0.1058184000000004
293,63,106,394,1.3447098976109215,2,0,1.3447098976109215,8,0,2.689419795221843,8,0,order_minfill,0.1058948000000006
227,45,84,303,1.3348017621145374,2,0,1.3348017621145374,8,0,2.6696035242290748,8,0,order_minfill,0.0524238999999999
462,100,174,621,1.344155844155844,2,0,1.344155844155844,8,0,2.688311688311688,8,0,order_minfill,0.2593059999999996
162,27,58,226,1.3950617283950617,2,0,1.3950617283950617,7,0,2.7901234567901234,7,0,order_minfill,0.0363237000000005
417,81,154,559,1.34052757793765,2,0,1.34052757793765,9,0,2.6810551558753,9,0,order_minfill,0.2163367000000002
296,70,103,397,1.3412162162162162,2,0,1.3412162162162162,8,0,2.6824324324324325,8,0,order_minfill,0.1068462999999999
45,9,17,59,1.3111111111111111,2,0,1.3111111111111111,5,0,2.6222222222222222,5,1,order_minfill,0.0038824999999995
421,93,162,548,1.3016627078384797,2,0,1.3016627078384797,9,0,2.6033254156769594,9,0,order_minfill,0.1807612
458,99,170,608,1.3275109170305677,2,0,1.3275109170305677,8,0,2.655021834061136,8,0,order_minfill,0.2749128
172,36,59,229,1.3313953488372092,2,0,1.3313953488372092,7,0,2.6627906976744184,7,1,order_minfill,0.0312309000000006
285,73,97,369,1.2947368421052632,2,0,1.2947368421052632,9,0,2.5894736842105264,9,0,order_minfill,0.0687651000000002
60,15,20,79,1.3166666666666669,2,0,1.3166666666666669,7,0,2.6333333333333333,7,0,order_minfill,0.0068258999999999
190,48,67,241,1.268421052631579,2,0,1.268421052631579,8,0,2.536842105263158,8,0,order_minfill,0.0349433999999995
333,75,114,443,1.3303303303303304,2,0,1.3303303303303304,8,0,2.660660660660661,8,0,order_minfill,0.1259326999999999
130,26,44,177,1.3615384615384616,2,0,1.3615384615384616,8,0,2.723076923076923,8,0,order_minfill,0.0223868000000004
142,32,53,192,1.352112676056338,2,0,1.352112676056338,8,0,2.704225352112676,8,0,order_minfill,0.0213660999999998
449,94,161,595,1.3251670378619154,2,0,1.3251670378619154,8,0,2.6503340757238307,8,1,order_minfill,0.2303667000000002
301,69,99,387,1.2857142857142858,2,0,1.2857142857142858,7,0,2.571428571428572,7,0,order_minfill,0.0953799999999995
144,29,56,196,1.3611111111111112,2,0,1.3611111111111112,8,0,2.7222222222222223,8,0,order_minfill,0.0245335000000004
157,36,57,207,1.3184713375796178,2,0,1.3184713375796178,7,0,2.6369426751592355,7,1,order_minfill,0.0258720000000005
